cod_ibge,municipio,regional_idr,reg_idr_nome,meso_idr,ano,vbp_reais,producao_ton,area_ha
4107157,Diamante d'Oeste,17,Cascavel,Oeste,2018,134812855,151704,14531
4107207,Dois Vizinhos,23,Dois Vizinhos,Sudoeste,2018,971145169,570360,50109
4107256,Douradina,09,Umuarama,Noroeste,2018,115245547,266518,35999
4107306,Doutor Camargo,11,Maringá,Noroeste,2018,81153337,84536,19787
4107405,Enéas Marques,16,Francisco Beltrão,Sudoeste,2018,278053531,247520,17032
4107504,Engenheiro Beltrão,19,Campo Mourão,Oeste,2018,233147899,415545,67709
4107520,Esperança Nova,09,Umuarama,Noroeste,2018,83493989,46912,12618
4107538,Entre Rios do Oeste,18,Toledo,Oeste,2018,210761036,240724,12195
4107546,Espigão Alto do Iguaçu,21,Laranjeiras do Sul,Centro,2018,127717561,131547,36094
4107553,Farol,19,Campo Mourão,Oeste,2018,167421784,182191,47200
4107603,Faxinal,06,Ivaiporã,Norte,2018,170055481,156488,46567
4107652,Fazenda Rio Grande,02,Curitiba,Metropolitana e Litoral,2018,41095950,24657,4873
4107702,Fênix,19,Campo Mourão,Oeste,2018,102574012,123249,31160
4107736,Fernandes Pinheiro,07,Irati,Centro Sul,2018,197366489,163536,44682
4107751,Figueira,14,Santo Antonio da Platina,Norte,2018,36243955,28180,12270
4107801,Floraí,11,Maringá,Noroeste,2018,134504402,238309,26925
4107850,Flor da Serra do Sul,16,Francisco Beltrão,Sudoeste,2018,141765570,168818,19253
4107900,Floresta,11,Maringá,Noroeste,2018,97309087,147196,25678
4108007,Florestópolis,12,Londrina,Norte,2018,98745756,370748,23063
4108106,Flórida,11,Maringá,Noroeste,2018,40315220,66036,10078
4108205,Formosa do Oeste,18,Toledo,Oeste,2018,357219434,208939,35417
4108304,Foz do Iguaçu,17,Cascavel,Oeste,2018,100297890,112653,37589
4108320,Francisco Alves,09,Umuarama,Noroeste,2018,203736087,198728,45483
4108403,Francisco Beltrão,16,Francisco Beltrão,Sudoeste,2018,735998286,751445,57307
4108452,Foz do Jordão,05,Guarapuava,Centro,2018,83960583,104474,22745
4108502,General Carneiro,03,União da Vitória,Centro Sul,2018,321445032,151324,52103
4108551,Godoy Moreira,06,Ivaiporã,Norte,2018,47486529,31360,13943
4108601,Goioerê,19,Campo Mourão,Oeste,2018,387945436,327733,64277
4108650,Goioxim,05,Guarapuava,Centro,2018,174528416,165908,55281
4108700,Grandes Rios,06,Ivaiporã,Norte,2018,101984334,57500,28204
4108809,Guaíra,18,Toledo,Oeste,2018,297252218,324916,72655
4108908,Guairaçá,10,Paranavaí,Noroeste,2018,211297708,832441,43951
4108957,Guamiranga,07,Irati,Centro Sul,2018,161419760,83081,24078
4109005,Guapirama,14,Santo Antonio da Platina,Norte,2018,184535020,195986,22430
4109104,Guaporema,22,Cianorte,Noroeste,2018,97251086,558718,17620
4109203,Guaraci,12,Londrina,Norte,2018,155729326,231301,27572
4109302,Guaraniaçu,21,Laranjeiras do Sul,Centro,2018,394374033,362811,133841
4109401,Guarapuava,05,Guarapuava,Centro,2018,981876694,897657,185876
4109500,Guaraqueçaba,01,Paranaguá,Metropolitana e Litoral,2018,44892473,18865,163463
4109609,Guaratuba,01,Paranaguá,Metropolitana e Litoral,2018,132767353,92033,111477
4109658,Honório Serpa,15,Pato Branco,Sudoeste,2018,193230708,228078,43243
4109708,Ibaiti,14,Santo Antonio da Platina,Norte,2018,354185290,637308,90647
4109757,Ibema,17,Cascavel,Oeste,2018,100234862,103278,16305
4109807,Ibiporã,12,Londrina,Norte,2018,137079102,129793,37449
4109906,Icaraíma,09,Umuarama,Noroeste,2018,226407164,708544,54474
4110003,Iguaraçu,11,Maringá,Noroeste,2018,155047467,228862,23888
4110052,Iguatu,17,Cascavel,Oeste,2018,80252381,77493,13556
4110078,Imbaú,04,Ponta Grossa,Centro Sul,2018,78559962,19079,27964
4110102,Imbituva,07,Irati,Centro Sul,2018,377616576,283624,77449
4110201,Inácio Martins,07,Irati,Centro Sul,2018,230707419,123345,87429
4110300,Inajá,10,Paranavaí,Noroeste,2018,41126441,345680,13514
4110409,Indianópolis,22,Cianorte,Noroeste,2018,109459254,142207,10532
4110508,Ipiranga,04,Ponta Grossa,Centro Sul,2018,323336898,207392,94383
4110607,Iporã,09,Umuarama,Noroeste,2018,292890318,218241,65497
4110656,Iracema do Oeste,18,Toledo,Oeste,2018,92046669,65630,15225
4110706,Irati,07,Irati,Centro Sul,2018,464393309,394284,102047
4110805,Iretama,19,Campo Mourão,Oeste,2018,148283257,87298,42834
4110904,Itaguajé,11,Maringá,Noroeste,2018,73841409,328980,17228
4110953,Itaipulândia,17,Cascavel,Oeste,2018,328324531,228357,24756
4111001,Itambaracá,13,Cornélio Procópio,Norte,2018,102493942,355535,30943
4111100,Itambé,11,Maringá,Noroeste,2018,132210421,215852,41985
4111209,Itapejara d'Oeste,15,Pato Branco,Sudoeste,2018,297771353,241452,34865
4111258,Itaperuçu,02,Curitiba,Metropolitana e Litoral,2018,46777893,32189,17478
4111308,Itaúna do Sul,10,Paranavaí,Noroeste,2018,47418156,216720,9458
4111407,Ivaí,04,Ponta Grossa,Centro Sul,2018,232576436,181022,56488
4111506,Ivaiporã,06,Ivaiporã,Norte,2018,187740112,181300,50052
4111555,Ivaté,09,Umuarama,Noroeste,2018,82104722,603738,29380
4111605,Ivatuba,11,Maringá,Noroeste,2018,64013346,84737,16882
4111704,Jaboti,14,Santo Antonio da Platina,Norte,2018,99420759,67094,13333
4111803,Jacarezinho,14,Santo Antonio da Platina,Norte,2018,313637149,1475220,53234
4111902,Jaguapitã,12,Londrina,Norte,2018,268705932,643667,49270
4112009,Jaguariaíva,04,Ponta Grossa,Centro Sul,2018,286004156,214351,124893
4112108,Jandaia do Sul,20,Apucarana,Norte,2018,137475112,183529,15065
4112207,Janiópolis,19,Campo Mourão,Oeste,2018,144643167,146012,42194
4112306,Japira,14,Santo Antonio da Platina,Norte,2018,186220484,92757,16910
4112405,Japurá,22,Cianorte,Noroeste,2018,121439071,202749,23511
4112504,Jardim Alegre,06,Ivaiporã,Norte,2018,147026319,92982,36464
4112603,Jardim Olinda,10,Paranavaí,Noroeste,2018,51849456,225920,11714
4112702,Jataizinho,13,Cornélio Procópio,Norte,2018,78824854,57513,25425
4112751,Jesuítas,18,Toledo,Oeste,2018,357660381,245335,35058
4112801,Joaquim Távora,14,Santo Antonio da Platina,Norte,2018,198461932,137898,26679
4112900,Jundiaí do Sul,14,Santo Antonio da Platina,Norte,2018,102904652,100137,29437
4112959,Juranda,19,Campo Mourão,Oeste,2018,150318639,179439,41704
4113007,Jussara,22,Cianorte,Noroeste,2018,183320770,455402,28050
4113106,Kaloré,20,Apucarana,Norte,2018,76996806,106944,27758
4113205,Lapa,02,Curitiba,Metropolitana e Litoral,2018,632316684,473720,128284
4113254,Laranjal,05,Pitanga,Centro,2018,103679466,102712,51931
4113304,Laranjeiras do Sul,21,Laranjeiras do Sul,Centro,2018,290048115,332279,66867
4113403,Leópolis,13,Cornélio Procópio,Norte,2018,151798945,151126,59349
4113429,Lidianópolis,06,Ivaiporã,Norte,2018,73186542,55125,17822
4113452,Lindoeste,17,Cascavel,Oeste,2018,175924399,157930,24288
4113502,Loanda,10,Paranavaí,Noroeste,2018,194992660,470899,70794
4113601,Lobato,11,Maringá,Noroeste,2018,97270156,555504,26879
4113700,Londrina,12,Londrina,Norte,2018,581716383,526393,140527
4113734,Luiziana,19,Campo Mourão,Oeste,2018,322606135,396681,106394
4113759,Lunardelli,06,Ivaiporã,Norte,2018,60534622,55428,18846
4113809,Lupionópolis,12,Londrina,Norte,2018,63174359,138173,16130
4113908,Mallet,07,Irati,Centro Sul,2018,193946102,142312,62012
4114005,Mamborê,19,Campo Mourão,Oeste,2018,412757779,477911,103192
4114104,Mandaguaçu,11,Maringá,Noroeste,2018,224086919,620204,33904
4114203,Mandaguari,11,Maringá,Noroeste,2018,261295720,189676,42250
4114302,Mandirituba,02,Curitiba,Metropolitana e Litoral,2018,172433592,81821,17279
4114351,Manfrinópolis,16,Francisco Beltrão,Sudoeste,2018,97310851,83504,13595
4114401,Mangueirinha,15,Pato Branco,Sudoeste,2018,356716939,404249,89725
4114500,Manoel Ribas,06,Pitanga,Centro,2018,284611164,355871,82056
4114609,Marechal Cândido Rondon,18,Toledo,Oeste,2018,1032266427,1294432,85791
4114708,Maria Helena,09,Umuarama,Noroeste,2018,127102019,245420,38244
4114807,Marialva,11,Maringá,Noroeste,2018,364621466,344937,67916
4114906,Marilândia do Sul,20,Apucarana,Norte,2018,312390939,298261,56691
4115002,Marilena,10,Paranavaí,Noroeste,2018,118630739,256605,19162
4115101,Mariluz,09,Umuarama,Noroeste,2018,180452390,609001,51332
4115200,Maringá,11,Maringá,Noroeste,2018,191797135,274248,54666
4115309,Mariópolis,15,Pato Branco,Sudoeste,2018,171910271,180108,27828
4115358,Maripá,18,Toledo,Oeste,2018,442916459,403473,48250
4115408,Marmeleiro,16,Francisco Beltrão,Sudoeste,2018,294493129,414967,40140
4115457,Marquinho,21,Laranjeiras do Sul,Centro,2018,94935722,110891,44864
4115507,Marumbi,20,Apucarana,Norte,2018,73458366,248841,16707
4115606,Matelândia,17,Cascavel,Oeste,2018,432530014,409040,68454
4115705,Matinhos,01,Paranaguá,Metropolitana e Litoral,2018,9761092,322,8668
4115739,Mato Rico,05,Pitanga,Centro,2018,87696063,70836,34326
4115754,Mauá da Serra,20,Apucarana,Norte,2018,51763853,56547,12801
4115804,Medianeira,17,Cascavel,Oeste,2018,416093374,367446,31977
4115853,Mercedes,18,Toledo,Oeste,2018,201473018,195209,21255
4115903,Mirador,10,Paranavaí,Noroeste,2018,118130150,660361,22696
4116000,Miraselva,12,Londrina,Norte,2018,44759983,146202,7022
4116059,Missal,17,Cascavel,Oeste,2018,369968763,321155,33162
4116109,Moreira Sales,19,Campo Mourão,Oeste,2018,177161328,646210,37422
4116208,Morretes,01,Paranaguá,Metropolitana e Litoral,2018,50405404,38087,51745
4116307,Munhoz de Melo,11,Maringá,Noroeste,2018,162234818,217276,17784
4116406,Nossa Senhora das Graças,11,Maringá,Noroeste,2018,70529425,439788,16312
4116505,Nova Aliança do Ivaí,10,Paranavaí,Noroeste,2018,52215364,239727,14404
4116604,Nova América da Colina,13,Cornélio Procópio,Norte,2018,46277398,169223,17493
4116703,Nova Aurora,17,Cascavel,Oeste,2018,753039538,398782,69950
4116802,Nova Cantú,19,Campo Mourão,Oeste,2018,195439120,178004,53987
4116901,Nova Esperança,11,Maringá,Noroeste,2018,293738727,618085,40022
4116950,Nova Esperança do Sudoeste,23,Dois Vizinhos,Sudoeste,2018,162767532,174771,15996
4117008,Nova Fátima,13,Cornélio Procópio,Norte,2018,133024614,147323,43900
4117057,Nova Laranjeiras,21,Laranjeiras do Sul,Centro,2018,253535193,258764,97802
4117107,Nova Londrina,10,Paranavaí,Noroeste,2018,101945300,435061,26159
4117206,Nova Olímpia,09,Umuarama,Noroeste,2018,53726565,209721,11443
4117214,Nova Santa Bárbara,13,Cornélio Procópio,Norte,2018,50104918,46963,11718
4117222,Nova Santa Rosa,18,Toledo,Oeste,2018,490681464,426334,32068
4117255,Nova Prata do Iguaçu,23,Dois Vizinhos,Sudoeste,2018,289794689,302821,40143
4117271,Nova Tebas,06,Pitanga,Centro,2018,134688936,107603,50657
4117297,Novo Itacolomi,20,Apucarana,Norte,2018,123323535,61559,15750
4117305,Ortigueira,04,Ponta Grossa,Centro Sul,2018,484979873,293329,205672
4117404,Ourizona,11,Maringá,Noroeste,2018,90077343,169566,26205
4117453,Ouro Verde do Oeste,18,Toledo,Oeste,2018,270861595,234393,36410
4117503,Paiçandu,11,Maringá,Noroeste,2018,90725777,352546,23271
4117602,Palmas,15,Pato Branco,Sudoeste,2018,306029262,614904,113538
4117701,Palmeira,04,Ponta Grossa,Centro Sul,2018,627938712,541612,133795
4117800,Palmital,05,Pitanga,Centro,2018,173948105,235230,59135
4117909,Palotina,18,Toledo,Oeste,2018,908465107,600635,99881
4118006,Paraíso do Norte,10,Paranavaí,Noroeste,2018,71354934,557779,18276
4118105,Paranacity,10,Paranavaí,Noroeste,2018,104774467,1048282,27623
4118204,Paranaguá,01,Paranaguá,Metropolitana e Litoral,2018,19194980,11255,41154
4118303,Paranapoema,10,Paranavaí,Noroeste,2018,44406953,329401,17849
4118402,Paranavaí,10,Paranavaí,Noroeste,2018,456369038,1057241,107488
4118451,Pato Bragado,18,Toledo,Oeste,2018,222632257,190768,12273
4118501,Pato Branco,15,Pato Branco,Sudoeste,2018,495105621,387314,72304
4118600,Paula Freitas,03,União da Vitória,Centro Sul,2018,199103813,192102,41285
4118709,Paulo Frontin,03,União da Vitória,Centro Sul,2018,181817596,165774,35800
4118808,Peabiru,19,Campo Mourão,Oeste,2018,229945736,234525,47738
4118857,Perobal,09,Umuarama,Noroeste,2018,136197875,104465,42303
4118907,Pérola,09,Umuarama,Noroeste,2018,86533856,85498,19940
4119004,Pérola d'Oeste,16,Francisco Beltrão,Sudoeste,2018,144345297,196844,26776
4119103,Piên,02,Curitiba,Metropolitana e Litoral,2018,169611319,57890,18572
4119152,Pinhais,02,Curitiba,Metropolitana e Litoral,2018,1840635,1395,464
4119202,Pinhalão,14,Santo Antonio da Platina,Norte,2018,139723388,63645,17699
4119251,Pinhal de São Bento,16,Francisco Beltrão,Sudoeste,2018,57487703,85013,8896
4119301,Pinhão,05,Guarapuava,Centro,2018,427257207,468692,102983
4119400,Piraí do Sul,04,Ponta Grossa,Centro Sul,2018,606559214,496590,119548
4119509,Piraquara,02,Curitiba,Metropolitana e Litoral,2018,15845246,11621,19170
4119608,Pitanga,05,Pitanga,Centro,2018,477129580,538674,140219
4119657,Pitangueiras,12,Londrina,Norte,2018,109551646,78372,18612
4119707,Planaltina do Paraná,10,Paranavaí,Noroeste,2018,97087384,211537,34075
4119806,Planalto,16,Francisco Beltrão,Sudoeste,2018,222933748,315937,37076
4119905,Ponta Grossa,04,Ponta Grossa,Centro Sul,2018,606107153,520031,160062
4119954,Pontal do Paraná,01,Paranaguá,Metropolitana e Litoral,2018,11380521,916,15256
4120002,Porecatu,12,Londrina,Norte,2018,82997376,854853,17366
4120101,Porto Amazonas,02,Curitiba,Metropolitana e Litoral,2018,72989822,57224,20473
4120150,Porto Barreiro,21,Laranjeiras do Sul,Centro,2018,133759833,136798,37507
4120200,Porto Rico,10,Paranavaí,Noroeste,2018,67804081,30663,16662
4120309,Porto Vitória,03,União da Vitória,Centro Sul,2018,73187818,102539,10838
4120333,Prado Ferreira,12,Londrina,Norte,2018,63897352,172283,20344
4120358,Pranchita,16,Francisco Beltrão,Sudoeste,2018,160607695,158307,26930
4120408,Presidente Castelo Branco,11,Maringá,Noroeste,2018,122110089,304663,13974
4120507,Primeiro de Maio,12,Londrina,Norte,2018,238213884,210652,50854
4120606,Prudentópolis,07,Irati,Centro Sul,2018,484948581,364428,124176
4120655,Quarto Centenário,19,Campo Mourão,Oeste,2018,261029767,236965,51943
4120705,Quatiguá,14,Santo Antonio da Platina,Norte,2018,139438064,337422,17547
4120804,Quatro Barras,02,Curitiba,Metropolitana e Litoral,2018,10703292,6551,8698
4120853,Quatro Pontes,18,Toledo,Oeste,2018,271103759,383785,22742
4120903,Quedas do Iguaçu,21,Laranjeiras do Sul,Centro,2018,325275158,309495,81733
4121000,Querência do Norte,10,Paranavaí,Noroeste,2018,211203800,244045,85743
4121109,Quinta do Sol,19,Campo Mourão,Oeste,2018,157347979,155054,44536
4121208,Quitandinha,02,Curitiba,Metropolitana e Litoral,2018,223170930,127586,29480
4121257,Ramilândia,17,Cascavel,Oeste,2018,107567803,107282,15579
4121307,Rancho Alegre,13,Cornélio Procópio,Norte,2018,78132627,91519,26414
4121356,Rancho Alegre D'Oeste,19,Campo Mourão,Oeste,2018,150285667,143776,33605
4121406,Realeza,16,Francisco Beltrão,Sudoeste,2018,275030452,297844,44558
4121505,Rebouças,07,Irati,Centro Sul,2018,249949649,211822,60851
4121604,Renascença,16,Francisco Beltrão,Sudoeste,2018,229008013,270125,50141
4121703,Reserva,04,Ponta Grossa,Centro Sul,2018,352735722,233499,148997
4121752,Reserva do Iguaçu,05,Guarapuava,Centro,2018,163171733,175008,46032
4121802,Ribeirão Claro,14,Santo Antonio da Platina,Norte,2018,200795473,431875,57072
4121901,Ribeirão do Pinhal,13,Cornélio Procópio,Norte,2018,108902153,148180,48005
4122008,Rio Azul,07,Irati,Centro Sul,2018,307283498,172572,59616
4122107,Rio Bom,20,Apucarana,Norte,2018,78535725,64325,23163
4122156,Rio Bonito do Iguaçu,21,Laranjeiras do Sul,Centro,2018,259185911,308293,71074
4122172,Rio Branco do Ivaí,06,Ivaiporã,Norte,2018,70192557,73267,22769
4122206,Rio Branco do Sul,02,Curitiba,Metropolitana e Litoral,2018,86869593,36251,85766
4122305,Rio Negro,02,Curitiba,Metropolitana e Litoral,2018,281867545,101898,38086
4122404,Rolândia,12,Londrina,Norte,2018,400394426,247202,54349
4122503,Roncador,19,Campo Mourão,Oeste,2018,300744988,280446,81951
4122602,Rondon,22,Cianorte,Noroeste,2018,166437602,1051265,41958
4122651,Rosário do Ivaí,06,Ivaiporã,Norte,2018,87688188,44925,32695
4122701,Sabáudia,20,Apucarana,Norte,2018,157510441,80060,24420
4122800,Salgado Filho,16,Francisco Beltrão,Sudoeste,2018,150744352,193083,16900
4122909,Salto do Itararé,14,Santo Antonio da Platina,Norte,2018,80492864,130427,25723
4123006,Salto do Lontra,23,Dois Vizinhos,Sudoeste,2018,359702272,359256,23316
4123105,Santa Amélia,13,Cornélio Procópio,Norte,2018,39816931,44830,11099
4123204,Santa Cecília do Pavão,13,Cornélio Procópio,Norte,2018,41397207,42587,15202
4123303,Santa Cruz de Monte Castelo,10,Paranavaí,Noroeste,2018,160521191,142093,41570
4123402,Santa Fé,11,Maringá,Noroeste,2018,191442563,442618,32325
4123501,Santa Helena,18,Toledo,Oeste,2018,976816417,696804,71199
4123600,Santa Inês,11,Maringá,Noroeste,2018,43630361,296909,12104
4123709,Santa Isabel do Ivaí,10,Paranavaí,Noroeste,2018,134133824,173936,30523
4123808,Santa Izabel do Oeste,16,Francisco Beltrão,Sudoeste,2018,312795520,289753,34532
4123824,Santa Lúcia,17,Cascavel,Oeste,2018,113817251,111656,15881
4123857,Santa Maria do Oeste,05,Pitanga,Centro,2018,186030922,228882,42779
4123907,Santa Mariana,13,Cornélio Procópio,Norte,2018,193369909,450305,64201
4123956,Santa Mônica,10,Paranavaí,Noroeste,2018,89401345,300940,25067
4124004,Santana do Itararé,14,Santo Antonio da Platina,Norte,2018,136539506,264092,32040
4124020,Santa Tereza do Oeste,17,Cascavel,Oeste,2018,224486661,270395,50327
4124053,Santa Terezinha de Itaipu,17,Cascavel,Oeste,2018,142409172,164477,36085
4124103,Santo Antônio da Platina,14,Santo Antonio da Platina,Norte,2018,284107992,612367,85287
4124202,Santo Antônio do Caiuá,10,Paranavaí,Noroeste,2018,52415581,111103,18760
4124301,Santo Antônio do Paraíso,13,Cornélio Procópio,Norte,2018,71013770,89055,20702
4124400,Santo Antônio do Sudoeste,16,Francisco Beltrão,Sudoeste,2018,372213316,293802,34200
4124509,Santo Inácio,11,Maringá,Noroeste,2018,104703115,759772,29925
4124608,São Carlos do Ivaí,10,Paranavaí,Noroeste,2018,86622916,832349,20113
4124707,São Jerônimo da Serra,13,Cornélio Procópio,Norte,2018,173638950,184933,78726
4124806,São João,15,Pato Branco,Sudoeste,2018,345553190,466631,56763
4124905,São João do Caiuá,10,Paranavaí,Noroeste,2018,89991118,220959,25780
4125001,São João do Ivaí,06,Ivaiporã,Norte,2018,149604709,202710,45278
4125100,São João do Triunfo,04,Ponta Grossa,Centro Sul,2018,284431442,91312,48084
4125209,São Jorge d'Oeste,23,Dois Vizinhos,Sudoeste,2018,311132444,349136,35208
4125308,São Jorge do Ivaí,11,Maringá,Noroeste,2018,270941172,292359,54356
4125357,São Jorge do Patrocínio,09,Umuarama,Noroeste,2018,88534525,79718,39784
4125407,São José da Boa Vista,14,Santo Antonio da Platina,Norte,2018,192030136,221013,43344
4125456,São José das Palmeiras,18,Toledo,Oeste,2018,127657310,184881,22402
4125506,São José dos Pinhais,02,Curitiba,Metropolitana e Litoral,2018,530419546,382713,26028
4125555,São Manoel do Paraná,22,Cianorte,Noroeste,2018,152063549,271817,9728
4125605,São Mateus do Sul,03,União da Vitória,Centro Sul,2018,430880016,382346,99254
4125704,São Miguel do Iguaçu,17,Cascavel,Oeste,2018,723809368,662368,135721
4125753,São Pedro do Iguaçu,18,Toledo,Oeste,2018,210683372,225788,40132
4125803,São Pedro do Ivaí,06,Ivaiporã,Norte,2018,109064889,488897,27243
4125902,São Pedro do Paraná,10,Paranavaí,Noroeste,2018,74750729,64174,23813
4126009,São Sebastião da Amoreira,13,Cornélio Procópio,Norte,2018,112866651,278631,27506
4126108,São Tomé,22,Cianorte,Noroeste,2018,134941462,758842,20943
4126207,Sapopema,13,Cornélio Procópio,Norte,2018,68022934,24202,57313
4126256,Sarandi,11,Maringá,Noroeste,2018,64560927,57035,13626
4126272,Saudade do Iguaçu,15,Pato Branco,Sudoeste,2018,138580239,261130,15182
4126306,Sengés,04,Ponta Grossa,Centro Sul,2018,201781327,143687,106009
4126355,Serranópolis do Iguaçu,17,Cascavel,Oeste,2018,297574010,272563,58940
4126405,Sertaneja,13,Cornélio Procópio,Norte,2018,177139486,205422,65450
4126504,Sertanópolis,12,Londrina,Norte,2018,269135346,257987,74914
4126603,Siqueira Campos,14,Santo Antonio da Platina,Norte,2018,289646152,243060,31322
4126652,Sulina,15,Pato Branco,Sudoeste,2018,171633428,278644,19244
4126678,Tamarana,12,Londrina,Norte,2018,198474503,148281,50706
4126702,Tamboara,10,Paranavaí,Noroeste,2018,83874726,392313,17503
4126801,Tapejara,22,Cianorte,Noroeste,2018,177323422,1074040,52368
4126900,Tapira,09,Umuarama,Noroeste,2018,138228888,397941,34247
4127007,Teixeira Soares,07,Irati,Centro Sul,2018,425976393,396932,97348
4127106,Telêmaco Borba,04,Ponta Grossa,Centro Sul,2018,339172667,48824,165432
4127205,Terra Boa,19,Campo Mourão,Oeste,2018,318124693,544891,30786
4127304,Terra Rica,10,Paranavaí,Noroeste,2018,185373080,796310,53069
4127403,Terra Roxa,18,Toledo,Oeste,2018,501594907,547194,129906
4127502,Tibagi,04,Ponta Grossa,Centro Sul,2018,901293380,860925,259661
4127601,Tijucas do Sul,02,Curitiba,Metropolitana e Litoral,2018,136325061,83601,28594
4127700,Toledo,18,Toledo,Oeste,2018,2214196496,1667588,158040
4127809,Tomazina,14,Santo Antonio da Platina,Norte,2018,212657058,119393,51495
4127858,Três Barras do Paraná,17,Cascavel,Oeste,2018,381346401,393577,48518
4127882,Tunas do Paraná,02,Curitiba,Metropolitana e Litoral,2018,74778553,4965,51366
4127908,Tuneiras do Oeste,22,Cianorte,Noroeste,2018,205406864,695129,63072
4127957,Tupãssi,18,Toledo,Oeste,2018,358553625,298093,51607
4127965,Turvo,05,Guarapuava,Centro,2018,190200201,192015,52730
4128005,Ubiratã,19,Campo Mourão,Oeste,2018,528875221,466413,111827
4128104,Umuarama,09,Umuarama,Noroeste,2018,376617581,886909,104815
4128203,União da Vitória,03,União da Vitória,Centro Sul,2018,118289178,181255,61578
4128302,Uniflor,11,Maringá,Noroeste,2018,65355569,158466,10911
4128401,Uraí,13,Cornélio Procópio,Norte,2018,97117039,96517,30247
4128500,Wenceslau Braz,14,Santo Antonio da Platina,Norte,2018,221603961,280333,52416
4128534,Ventania,04,Ponta Grossa,Centro Sul,2018,169694477,179403,88321
4128559,Vera Cruz do Oeste,17,Cascavel,Oeste,2018,277151365,330378,46182
4128609,Verê,16,Francisco Beltrão,Sudoeste,2018,307652165,283768,38421
4128625,Alto Paraíso,09,Umuarama,Noroeste,2018,183519523,90595,85631
4128633,Doutor Ulysses,02,Curitiba,Metropolitana e Litoral,2018,159854350,107616,44073
4128658,Virmond,21,Laranjeiras do Sul,Centro,2018,95001589,95931,22433
4128708,Vitorino,15,Pato Branco,Sudoeste,2018,205661635,264855,42703
4128807,Xambrê,09,Umuarama,Noroeste,2018,102317614,218676,31734
4100103,Abatiá,13,Cornélio Procópio,Norte,2019,115827820,130706,34785
4100202,Adrianópolis,02,Curitiba,Metropolitana e Litoral,2019,104543887,52447,88120
4100301,Agudos do Sul,02,Curitiba,Metropolitana e Litoral,2019,108816129,51279,16638
4100400,Almirante Tamandaré,02,Curitiba,Metropolitana e Litoral,2019,76967795,41619,6159
4100459,Altamira do Paraná,19,Campo Mourão,Oeste,2019,92763777,28566,27473
4100509,Altônia,09,Umuarama,Noroeste,2019,222450090,182697,70146
4100608,Alto Paraná,10,Paranavaí,Noroeste,2019,210308021,316734,33892
4100707,Alto Piquiri,09,Umuarama,Noroeste,2019,195528046,246391,67303
4100806,Alvorada do Sul,12,Londrina,Norte,2019,161151818,346762,52043
4100905,Amaporã,10,Paranavaí,Noroeste,2019,122974656,624343,39751
4101002,Ampére,16,Francisco Beltrão,Sudoeste,2019,253484421,241281,27708
4101051,Anahy,17,Cascavel,Oeste,2019,127285001,111062,18993
4101101,Andirá,13,Cornélio Procópio,Norte,2019,143753335,580562,32084
4101150,Ângulo,11,Maringá,Noroeste,2019,123870974,106716,16560
4101200,Antonina,01,Paranaguá,Metropolitana e Litoral,2019,29009246,17361,71040
4101309,Antônio Olinto,03,União da Vitória,Centro Sul,2019,223359485,190463,41221
4101408,Apucarana,20,Apucarana,Norte,2019,382461797,174713,56828
4101507,Arapongas,20,Apucarana,Norte,2019,352212739,192203,46044
4101606,Arapoti,04,Ponta Grossa,Centro Sul,2019,618332191,681841,120642
4101655,Arapuã,06,Ivaiporã,Norte,2019,86456290,90738,31508
4101705,Araruna,19,Campo Mourão,Oeste,2019,265294335,282853,40981
4101804,Araucária,02,Curitiba,Metropolitana e Litoral,2019,392164893,302069,39548
4101853,Ariranha do Ivaí,06,Ivaiporã,Norte,2019,89403110,103939,35292
4101903,Assaí,13,Cornélio Procópio,Norte,2019,166037670,200038,59287
4102000,Assis Chateaubriand,18,Toledo,Oeste,2019,1048150584,838787,153884
4102109,Astorga,11,Maringá,Noroeste,2019,446354543,439782,64974
4102208,Atalaia,11,Maringá,Noroeste,2019,88780764,191857,19767
4102307,Balsa Nova,02,Curitiba,Metropolitana e Litoral,2019,148830158,100553,32613
4102406,Bandeirantes,13,Cornélio Procópio,Norte,2019,229379157,976062,53019
4102505,Barbosa Ferraz,19,Campo Mourão,Oeste,2019,151796283,130369,50950
4102604,Barracão,16,Francisco Beltrão,Sudoeste,2019,102782651,150509,14662
4102703,Barra do Jacaré,14,Santo Antonio da Platina,Norte,2019,141708447,252594,11531
4102752,Bela Vista da Caroba,16,Francisco Beltrão,Sudoeste,2019,76798221,102009,14624
4102802,Bela Vista do Paraíso,12,Londrina,Norte,2019,124171645,132177,37518
4102901,Bituruna,03,União da Vitória,Centro Sul,2019,271325295,226552,85313
4103008,Boa Esperança,19,Campo Mourão,Oeste,2019,164426093,184282,44750
4103024,Boa Esperança do Iguaçu,23,Dois Vizinhos,Sudoeste,2019,145723230,111520,15813
4103040,Boa Ventura de São Roque,05,Pitanga,Centro,2019,186499310,186008,60056
4103057,Boa Vista da Aparecida,17,Cascavel,Oeste,2019,146092568,121711,24284
4103107,Bocaiúva do Sul,02,Curitiba,Metropolitana e Litoral,2019,88351611,31730,55662
4103156,Bom Jesus do Sul,16,Francisco Beltrão,Sudoeste,2019,103793352,163981,17729
4103206,Bom Sucesso,20,Apucarana,Norte,2019,146390643,500328,29492
4103222,Bom Sucesso do Sul,15,Pato Branco,Sudoeste,2019,174108587,144656,33111
